Place ID,Place Name,Author,Author Rating,Date,Review Text
ChIJYVN069hO0xQRgiiNZMehdD0,Seyir Cafe,M. Y.,4,2 ay önce,"Tek sıkıntı yerlerin kirli olması,hizmet konusunda ayrı iyiler zaten bizdede 3 hamburger söyledik benimki turşusuz geldi arkadaşlariminki tursuluydu."
ChIJYVN069hO0xQRgiiNZMehdD0,Seyir Cafe,E. Y.,1,6 ay önce,"Ne zaman buraya şans versem pişman oluyorum. Mekan soğuk eski tip yukardan kafa yakan sobalar var kapatınca donuyorsun yakınca yanıyorsun. Yemeğe gelecek olursak lahmacun idare eder, pizzalar orta, tavuk yemeklerinde ise fotoğrafta görüldüğü gibi deriden ve yanık tavuktan ibaret. Kahvaltısına da gelmiştim daha önce vasat otellerin vasat kahvaltısından farksız. Fiyatlar da uygun değil güncelde açık büfe kahvaltı kişi başı 500 TL tavuk yemekleri içeceksiz 350 TL pizzalar da 300 civarında. Merkezi olması nedeniyle onlarca kez geldim de bu yorumu yapıyorum."
ChIJYVN069hO0xQRgiiNZMehdD0,Seyir Cafe,N. E. B.,1,6 ay önce,Ankara gezimizde grup ile yemek yedik karışık ızgara istedik 2 köfte 2 ince tavuk geldi köftelerin içleri pişmemiş kırmızıydı görevlile söyledim 2 köfte daha getirdi gelen köftelerin içi daha da hişmemiş idi köfteler lezzetsiz yağsız kuruydu sadece eker ayran ile patates kızartması iyiydi tavsiye etmem
ChIJYVN069hO0xQRgiiNZMehdD0,Seyir Cafe,S. Ç.,4,3 ay önce,Acıkbüfe sunulan kahvaltı mekanında tur şirketleri yoğun ilgi gösteriyor biz sıraya gitmemek için serpme söyledik müşteri ilgisi güzel kahvaltı makul israf edilmeyecek şekilde istediğimizde yenildiler özellikle çalışma azmi tatlı diline hayran kaldık Gülcan hanımın tebrik ederim. Bizden geçerli puan aldı serpme kahvaltıda açık büfede olan bir kaç meze türü olursa güzel olur ellerine sağlık:)
ChIJldGN1IlP0xQR7qnigVjwPjM,Vitalen Cafe - Kahvaltı & Restoran,A. Y.,5,5 ay önce,"Güler yüzlü karşılama, otantik mekan, hoş müzik seçimi, kaliteli kahvaltı ve daha fazlası...

Pazar günü hanımla kahvaltı yapmaya gittik. Bizi karşılayan hanfendi özel bir gün galiba diyerek bizi üst katta ağırlamayı teklif etti. Kendilerine teşekkür ediyorum.

Mekan dış mekan ve iç mekan olarak ayrılıyor. Üst katında ise rezervasyonlu misafirleri ağırlıyorlar. Üst kat daha otantik, hoşumuza kaçtı.

1 kişilik kahvaltı (menemen kahvaltya dahil) ve beraberinde kuymak ve sucuk içi sipariş verdik. 2 kişi için gayet yeterliydi. Bitmeyen kuymak yapmışlar. Normalde bu porsiyonları başka mekanlarda 2-3 kişi için servis ediyorlar. Porsiyon konusunda memnun etti gerçekten. Kahvaltı sunumu göz ve mideye hitap eden cinstendi. Servis hızlıydı. Personeller ilgiliydi.

Vale hizmeti ve kendilerine ait otopark olması güzel bir detay.

Mekandan çok hoşnut şekilde ayrıldık. Kesinlikle tekrar geleceğim mekanlar arasında. Şiddetle tavsiye 👍🏻"
ChIJldGN1IlP0xQR7qnigVjwPjM,Vitalen Cafe - Kahvaltı & Restoran,M. M. Z.,4,2 ay önce,"Kahvaltı için gittik. Kahvaltı tabağı porsiyon olarak yeterli, ne az ne fazla. Lezzet olarak iyi, kötü bir çeşit olmadı. Sıcaklar (gözleme, kuymak, menemen) çok iyiydi. Çok beğendik.
Atmosfer güzel, fiyatlar makul. Hamamönü tarafına gidecekler için iyi bir alternatif."
ChIJldGN1IlP0xQR7qnigVjwPjM,Vitalen Cafe - Kahvaltı & Restoran,B. A.,4,bir ay önce,"Ailecek kahvaltı deneyimimiz oldu. Mekanın atmosferi,hizmeti vs. çok iyi. Kahvaltı menüsü de zengin ancak menemen ve çay için aynı şeyi söyleyemeyeceğim. Çay belki bize kötü denk gelmiştir ki bu da kabul edilebilir bir şey değil. Ailecek gidiyorsanız ve çocuğunuz çok büyük değilse iki kişilik kahvaltı almanız fazlasıyla yeterlidir."
ChIJldGN1IlP0xQR7qnigVjwPjM,Vitalen Cafe - Kahvaltı & Restoran,M. U.,5,4 ay önce,"Biz pazar sabahı 10:00 rezervasyon yaptırıp geldik. Tavsiyem sizinde öyle yapmanız. Masamıza oturduktan 10-15 dk sonra kahvaltımız çayımız geldi. Menemende çay sıcak ve güzeldi. Gelen ekmek ve pişi taze ve sıcaktı.
Kahvaltılıklar kişi başı için yeterliydi, peynirleri yeşillikleri güzel ve tazeydi. Yeşillik bir parça daha fazla olabilirdi 2 kişi için az diyebilirim. Mekan olarak güzel ve temiz
Ekip koordine ve hızlı"
ChIJldGN1IlP0xQR7qnigVjwPjM,Vitalen Cafe - Kahvaltı & Restoran,M.,2,bir ay önce,"San Sebastian söyledim. İçi buzdu resmen, buz yedim yani. Söylediğimde de müşteri memnuniyeti adına hiç bir şey yapmadılar. Tatlının tadı fena değildi, ama bence buz gibi tatlı getirmek nedir anlamıyorum. Demekki tatlıları günlük veya taze değil. Ben severdim burayı, şuan biraz soğdum bir daha gelmem herhalde."
ChIJQ1HwoMFP0xQRmxBI_IkpWlY,Eylül Yöresel Kahvaltı Salonuu,D. T.,4,6 ay önce,"Merhaba, bir arkadaşımın tavsiyesi üzerine gittim, tarafsız olarak tüm yönleriyle yazıyorum.

Olumlu yönlerinden başlayayım.
1. Kapıdan içeri girildiği andan itibaren misafirperverlik üst düzey. Doğu misafirperverliği başka oluyor.
2. Bazı işletmeler sizi belli masalara oturmaya zorlar. Bu mekanda boş ise dilediğiniz masaya oturabiliyorsunuz. İstediğim masa hemen hazırlandı.
3. Serpme kahvaltı hizmeti sunan mekanlarda beni müşteri olarak çok rahatsız eden bir hile vardır. Serpme kahvaltı yazar, parantez içerisinde 2 kişilik der fakat karşısında tek kişilik fiyat yazar. Ancak hesap müşteriye çarpı iki olarak getirilir. Asla iki kişilik fiyatı yazmaz böyle mekanlar. Burada böyle bir şaşırtmaca yok.
4. Sucuk mu yoksa kavurma mı diye sormaları akabinde ekmek banmalı mı yoksa daha kuru mu pişirelim diye sormaları hoş bir detaydı.
5. Bazı mekanlarda olduğu gibi çay soğuk veya demsiz gelmedi.
6. Kimi müşteriler porsiyonları az bulmuş ancak 1.84 boyunda ve yapılı biri olmama rağmen kahvaltıyı zor bitirdim. Akşamına da tokluk hissinden hiçbir şey yiyemedim.
7. Ekmek sepetinin farklı tür ekmeklerden oluşuyor olması çok hoşuma gitti.
8. Temizlik ve hijyen konusunda da fazlasıyla iyiler.
9. Çalışanlar fazlasıyla kibar sizi unutma ihmal etme gibi bir durum söz konusu değil.
10. Van'a özgü ilk defa deneyimlediğim lezzetler oldu hepsi birbirinden güzeldi. Favorim kürdana batırılmış olarak servis edilen kestane şekeri benzeri tatlı oldu. İsteyene kahvaltıdaki yöresel ürünlerin tanıtımı yapılıyor.

Gelelim hoşuma gitmeyen olumsuz taraflara :)
1. Serpme kahvaltı ürün yelpazesinde tatlılar ağırlıktaydı tuzlular azdı. Bu durum örneğin şekerine dikkat etmesi gereken veya bizzat şeker hastası olan müşterilerin keyfini kaçırabilir.
Hepsini ayrı ayrı beğendim ama aynı anda tüketmek aşırı bir şeker yüklemesine yol açıyor.
2. peynir aşığı biri olarak (beyaz, tulum, kaşar, sürme, yöresel her türlü) daha çok peynir ağırlıklı kahvaltılar hoşuma gidiyor. Neyse ki kurtarıcı olarak sonradan bir tabak patates kızartması geldi ama tatlı tuzlu dengesi iyi ayarlanmamış. Tatlı olarak getirilen reçeller ile bal kaymak fazlasıyla yeterli bence. Favorim bal kaymak oldu. Tuzlulardan ezme domatesi andıran tabağı midemde yer kalmadığı için tadamadım.
3. Son olarak, kahvaltı bittikten sonra kahve içmek isteyip istemediğimi sordular. Ben de özellikle Türk kahvesine hayır diyemeyen biri olarak kabul ettim. Hesap geldiğinde kahve için 100 TL yazıldığını gördüm. Önceden bilgisi verilmedi. İkram zannetmiştim değilmiş. Bilseydim ona vereceğim parayla kahvaltıda sıkma portakal suyu içerdim. Zaten içtiğim kahve de güzel değildi."
ChIJQ1HwoMFP0xQRmxBI_IkpWlY,Eylül Yöresel Kahvaltı Salonuu,O. Ş.,5,bir ay önce,"İlgi alakanız için teşekkür ederiz. Özen ile hazırlanmış çok güzel kahvaltı yaptık. Her zaman tavsiye edeceğim bir yer, çok fazla anlatmaya gerek yok kaliteli cana yakın güzel insanlar ellerinize sağlık. 🙏🏼☺️"
ChIJQ1HwoMFP0xQRmxBI_IkpWlY,Eylül Yöresel Kahvaltı Salonuu,H.,5,6 ay önce,"Van’da görev yapmış biri olarak siyabosu, murtağası ve kavutunu gerçekten beğendim. Beğenmeyenler yöresel lezzetleri bilmiyor olabilirler . Belki sıcaklar arttırılabilir. Börek veya pide eklenebilir. Gayet doyurucu ve porsiyonlar çok fazla. İsraf olmasın diye yemeye çalışıyoruz ama bitmesi mümkün değil"
ChIJQ1HwoMFP0xQRmxBI_IkpWlY,Eylül Yöresel Kahvaltı Salonuu,F. Y.,5,8 ay önce,"Ankara'da kahvaltı üzerine branşlaşmış yerler var. Çoğunu deneyimledim. Eylül Van kahvaltı yerini çok beğendim. İlk göze çarpan şey temizlik, Hijyene tam puan verdim. Hizmet, ilgi-alaka, güleryüzlü ve kibar elemanlar ile tam puanı hakediyor. İşletme sahipleri de misafirlerini birebir karşılayıp uğurluyor. Servis hızlı, bekleme olmuyor. Fon müzikleri özenle seçilmiş, o da tam puan aldı. Ortam ve ambiyans güzel, önemli misafirler de ağırlanabilir. Sadece restoranın cadde cephesi güzel değil, değiştirilmesi lazım. Çok sıradan, ucuz ve köhne gösteriyor, içerisi başka dışarısı başka gibi olmuş. Fiyat iyi. Mutlaka gelin, tavsiye ediyorum."
ChIJQ1HwoMFP0xQRmxBI_IkpWlY,Eylül Yöresel Kahvaltı Salonuu,K. Y.,5,bir yıl önce,"Ankarada yaşayan arkadaşlarımla gitmiştim ilk kez. Her Ankara’ya gittiğimde sabah kahvaltısında farklı mekan tercih ettim , güzel bir yer bulamamıştım . Sonunda aradığım kahvaltı mekanını bulduğumu düşünüyorum :) Çeşitler yeterli , porsiyonlar iyi. Çalışanlar çok ilgili zaten,tam Van kültürü, sanki Van’da kahvaltı yapıyorsunuz gibi. Yöresel kahvaltı sevenlere tavsiye ederim."
ChIJO3Abg5c50xQRfN0sUhhPG8A,Van Kahvaltı Sarayı Ankara,S. M. İ.,5,6 ay önce,"İlk içeri girdiğimizde pek ilgilenilmedi hatta ben kasaya gidip self servis mi dedim.yani uyarmış oldum insanları kırmadan..kendi aralarında konuşmalarında anladık ki yeni yılın ilk günü ve aşçıya izin vermişler ve bu kadar yoğun olacağını düşünmemişler ve öylesine birkaç müşteri gelirse idare edeceklerini zannetmişler...ama her şeye rağmen kahvaltımız bi tık geç kalsada ..ve 2 kişiye 1 adet dörde bölünmüş haşlanmış yumurtamız buz gibi olsada .. her şeye rağmen mükemmeldi iki kişilik kahvaltımız...ellerinize ,gönlünüze sağlık.iyi seneler,,,✌️✌️👍"
ChIJO3Abg5c50xQRfN0sUhhPG8A,Van Kahvaltı Sarayı Ankara,M. A.,1,6 ay önce,"KORKUNÇ KÖTÜ BİR DENEYİMDİ! 40 dakikada gelen kahvaltı, kahvaltıdan 10 dakika sonra gelen çay, çaydan 10 dakika sonra gelen bayat ve soğuk ekmekler… sıcak yiyeceklerin tamamı ekmek ve çay geldiğinde soğumuştu, garsonlar ilgisiz ve özellikle bayan garsonlar çok deneyimsiz ve çay dahi servis edemeyecek düzeyde. Kahvaltıdaki hiç bir şeyin tadı ortalama üstü değildi. Yetmezmiş gibi kartta geçmiyor eft yapmamı istediler. M.E.isimli birine eft yaptım, kendisi sanırım yetkili, söyleyeceğim tek şey 1 Ocak günü mekanı açmasan çok daha az şey kaybederdin, maalesef hiç bir masaya düzgün hizmet verilemediği gibi insanların hakkına girmiş oldunuz. Buraya 3.ve son gelişim, bir daha asla.."
ChIJO3Abg5c50xQRfN0sUhhPG8A,Van Kahvaltı Sarayı Ankara,I. A.,5,5 ay önce,"Hafta sonu ailemle birlikte kahvaltı için Çayyolu Van Kahvaltı Sarayı ziyaret ettik, 2 kişilik kahvaltı söyledik, görselini attım inanılmaz lezzetli ürünler kesinlikle tavsiye ederim, isteğe bağlı çay çeşitlerinin olması ayrı mutlu etti, kesinlikle ailenizle kahvaltıda gitmenizi öneririm"
ChIJO3Abg5c50xQRfN0sUhhPG8A,Van Kahvaltı Sarayı Ankara,İ. A.,5,6 ay önce,"Hem göze hem mideye hitap eden harika bir kahvaltı. Güler yüzlü çalışanlar, lezzetli ve kaliteli ürünlerle hazırlanan kahvaltıdan biz çok memnun kaldık"
ChIJO3Abg5c50xQRfN0sUhhPG8A,Van Kahvaltı Sarayı Ankara,A.,1,6 ay önce,"Van kahvaltısı hayaliyle gidip tam bir hayal kırıklığı ile karşılaştık. Hizmet gerçekten çok kötü, iç mekanın van ve doğallık ile alakası yok. Kahvaltı ise cidden hayal kırıklığı. Ekmekleri soğuk,  çay bayat soğuk, servis yapılıyor çatal kaşık gelmiyor. Çay termos ile geliyor çay bardağı yok sürekli iletişim sorunları ve kopukluk içerisinde kötü bir kahvaltı yapıyorsunuz."
ChIJJT7tZENO0xQRINcF3ilWlWQ,Yeşilçam Turkuaz Bahçe,E. I.,3,bir ay önce,10 Mayıs pazar günü 9 gibi erkek arkadaşımla birlikte kahvaltıya gittik. Menü bence iyiydi. Biz Hatay kahvaltısından istedik. Bir sürü çeşit vardı ve iki kişi için bence yeterliydi. Ankara gibi bir yerde daha iyi seçenekler tabiiki mevcut. Fakat burası tam bir fiyat performans yeriydi. Ortamı yeşilçam da gibi hissettirdi. :)) Şarkıları da çok nostaljikti. Genel olarak beğendiğimiz bir yer oldu.
ChIJJT7tZENO0xQRINcF3ilWlWQ,Yeşilçam Turkuaz Bahçe,Ş. M.,5,bir hafta önce,Atmosferi o kadar hoş ki … Yeşilçam ‘ ın içindesiniz ve o günleri tekrar yaşıyorsunuz . Çalışanlar gayet kibar ve güleryüzlüydü . Sakin ve nostaljik bir mekan arıyorsanız tercih edebilirsiniz 🌸
ChIJJT7tZENO0xQRINcF3ilWlWQ,Yeşilçam Turkuaz Bahçe,B. F.,4,5 ay önce,Bende direk google haritalardan bakarak geldim ve çok memnun kaldım. Kahvaltı yaptık 3 yetişkin 1 çocukla gittik. Sağolsunlar 4 kişisiniz 4 kişilik kahvaltı mecburiyeti yok. Kişi başı ücret olduğu için o konuda nasıl isterseniz ona göre getiriyorlar. Yeterli bir kahvaltı ziyan olacak çok bir şey yok o yüzden. Menüyü paylaştım diğer yiyeceklere de artık gelecekler deneyerek paylaşırlar. Çok yakında açık otopark var sokak dar olduğu için araç girmiyor.
ChIJJT7tZENO0xQRINcF3ilWlWQ,Yeşilçam Turkuaz Bahçe,M. Ö.,1,2 hafta önce,Mersinden geldik eşim hamile kahvaltı istedi burası denk geldi gittik. Pişman olduk.bu kadar özensiz olunmaz . Peynir tabağı bu kadar rezalet olabilirdi . Asla gitmem. İsteyerek yemedim hiçbir şeyi. Paranızı çöp etmeyin.
ChIJJT7tZENO0xQRINcF3ilWlWQ,Yeşilçam Turkuaz Bahçe,Z. B.,1,4 ay önce,Yemekler de garip bir koku vardı aşçı tuvaletten çıktı elini yıkamadı mutfakta yemek hazırlamaya devam etti mutfak ve tuvalet yan yana resmen tuvaletin kokusu mutfağa sinmiş kız ve erkek tuvaletleri ortak pembeye maviye boyadıklarına bakmayın iki kişi de girebiliyor mutfakta sigara içiyorlar ve mutfakta kedi besliyorlar bizzat kendim araştırdım mutfakta kullandıkları sıvı ayçiçek yağı Suriye markası ve kenarından kahverengi bir şey akıyor her yer yapış yapış erkekler ve kızlar tuvaleti ortak çatıdan su damlıyordu ve hiçbir şey yapmadılar silmediler bile masayı mutfak yanında kömür çuvalı vardı cidden midem bulandı yedikten sonra bile iğrenç bir hizmet kalitesi hijyen kurallarına aykırı gitmeyin kişi başı 1.000 lira falan da dedik paranız çöp olur
ChIJkbsddKNP0xQRUSeb8yjImUI,Cafe Botanica,S.,4,4 ay önce,"Müzikleri, loş ışıklandırması ve atmosferi çok güzel. İşe gittiğim bir gün öğle arası bir salep içmeye uğradık dolayısıyla yemekleri hakkında çok yorum yapamayacağım. Sıcak şarapları da güzelmiş henüz deneme fırsatım olmadı ama denersem yorumu güncellerim."
ChIJkbsddKNP0xQRUSeb8yjImUI,Cafe Botanica,Z. Y.,1,2 ay önce,Yorum cok iyi diye geldik tamamen hüsrandı zaten sipraiş vermek için ve birşeyler istemek için sürekli ayaklarına gitmeniz gerekiyor. Kahvaltılıklar cok az ve kaliteleri kötüydü. Patates kızıartması tek iyi olanıydı. Kızarmış ekmek yanmış ve sertti sos istedik bitmiş sosları getirdilerr ve sosların kapları pia akmıştı  Tekrar  ayaklarına gidip istemek zorunda kaldık.sönmüş solmuş domates salatalıgı kocaman makarna tabaklarında getirdiler. Birde  cok birşey varmış gibi masayı acalım sıcaklar gelecek dediler. Orantısız büyük büyük tabaklarda az seyleri getirip göz boyamaya calışmaları cok komikti. Ayrıca cok onemli kısma değinmeyi unutmuşum tereyag bal kombosu için kesinlikle gelmelisiniz . Çay içip kalktık teşşekürler
ChIJkbsddKNP0xQRUSeb8yjImUI,Cafe Botanica,B. U.,4,9 ay önce,"Doğum günümü kutlamak için arkadaşlarımın tercih ettiği mekan oldu. Soft ve güzel bir atmosferi var. Bahçesi gerçekten yaz akşamları için şahane. Gerçekten güzel bir akşam oldu bizim için. Ortaya fungi pizza, mascarpone pizza, Bruschetta Rosso, şarap tabağı ve süt reçelli cheesecake söyledik. Bruschetta Rosso ile Mascarpone Pizzanın içeriği zaten benziyordu. İkisini de beğendik. Ama bir tercih yapacak olsam Bruschetta Rosso’yu tercih ederim :D Fungi pizza biraz yavan geldi bana. Şarap tabağındaki peynirler ve incirli ekmek güzeldi. Süt reçelli cheescakeyi beğendik. Servis hızlıydı, çalışanların ilgisi güzeldi. Biz memnun kaldık. Bir daha muhakkak tercih ederiz :)"
ChIJkbsddKNP0xQRUSeb8yjImUI,Cafe Botanica,L. T.,5,2 ay önce,"Ömrümde mutfağı bu kadar hızlı hizmet veren başka bir pub daha görmedim. Garsonlar da cidden işini çok iyi yapıyorlar, hiç bekletmiyorlar, bugün ilk kez daha önce burayı ziyaret eden arkadaşlarla gittim, yine giderim. Pizzalar çok lezzetli, kendileri hazırlıyormuş"
ChIJkbsddKNP0xQRUSeb8yjImUI,Cafe Botanica,B. D.,1,6 ay önce,Yıllardır çok beğendiğimiz melana 2 -3 yıl aradan sonra bugün ilk kez geldik tabak yemekleri şahene olan bu mekanda menüye bakarken çeşitliliğin çokmazaldığını farkettik bişiler seçip söyledik. Gelen tabakta yan ürünler bulandırılmıç gibi çok az ve özensizdi. Hizmet veren hanımefendi bir o kadar ukala ve bilgisiz. Ekmek istedik esnaf lokantası usulu bir ekmekle karşılaştık. Özetle yazık olmuş mekana el falan değiştirdi sanıyorum.
ChIJNW6ABOVO0xQRRKHGRdxctks,Kahveci Hacıbaba - Tandoğan,A. F.,4,bir ay önce,"Herhangi bir kahveci hacıbaba gibi ama daha büyük, oturma alanları daha ferah.
Tek derdim ice latte istedim fakat ne sıcaktı ne de soğuktu. Ilık olması kahvenin tadını da etkiliyordu ve içimi zordu.
Başka olumsuz bir durumu yoktu"
ChIJNW6ABOVO0xQRRKHGRdxctks,Kahveci Hacıbaba - Tandoğan,G. Ö.,2,7 ay önce,"Serpme kahvaltı için geldik..Kızartma soğuktu,peynir tabağı hiç güven vermediği için ucundan alıp bıraktım,sucuk kuru olduğu için eşim bir parça aldı ve gerisi kaldı,reçel ve bal yüzeyinden anlaşıldığı üzere yeni konulmamıştı..menemen ve kuru qdomatesli zeytin güzeldi..piyasadaki kahvaltı fiyatlarına göre daha uygun olmasının nedenini anlamış olduk..Atmosfer en düşük puan çünkü yarım sa civarı matkapla koltuk söküp taşımakla uğraştılar ancak bir tane görevli de bize bir cümle kurma ihtiyacı hissetmedi..Zaten uygun zaman değildi ama hadi ısrar ediyorsunuz en azından bir ""Kusura bakmayın"" gibi bir cümleyi hak ettik"
ChIJNW6ABOVO0xQRRKHGRdxctks,Kahveci Hacıbaba - Tandoğan,G.,4,9 ay önce,Kahvaltı gayet lezzetli ve fiyatları da normaldi. Ortam da çok hoştu. Personel ilgiliydi. Tuvaletlerin temizliğine özen gösterilse çok daha güzel olabilir.
ChIJNW6ABOVO0xQRRKHGRdxctks,Kahveci Hacıbaba - Tandoğan,G. D.,4,8 ay önce,Yıldızı kırmamın sebebi içeride sigara içilmesi. Aileye çok uygun bir alan değil. Servisi hızlı personel güler yüzlü lezzetler yerinde ve fiyatlar normal. Ama gel gelelim sigaraya takıldım :) araç parkı sorun olabilir. Konum iyi
ChIJNW6ABOVO0xQRRKHGRdxctks,Kahveci Hacıbaba - Tandoğan,G. D.,5,6 ay önce,"Cafe-restoran beni her zaman korkutur; lezzet açısından hiçbir beklentim olmaz ancak bu işletmeyi şiddetle önerebilirim. Lezzet ve fiyat uygunluğu açısından da öneriyorum.
Menüdekiyle aynı görsel ve lezzetli ürün şaşkınlığıyla yemeklerimizi bitirdik.
Hatta erkek arkadaşımla tekrar gelebilmek kaybetmemek için mekana yorum yapma kararı aldık. TCDD Ankara gar ve avm karşısında max 20 dk yürüme mesafesi."
ChIJzQ4NHp5P0xQR00-9PalW0j4,Zeytuni Ege Yöresel Ürünleri,M. A.,5,2 hafta önce,"Halamın evinin bahçesinde yaptığım kahvaltıyı anımsattı. Çalışan ablaların eline sağlık, ama pişi ve börekleri beğenemedim. Peynir tadı biraz tuhaftı."
ChIJzQ4NHp5P0xQR00-9PalW0j4,Zeytuni Ege Yöresel Ürünleri,A. S.,5,2 ay önce,"Keyifle gittiğim çok huzurlu sakin ve mütevazi bir işletme. Ürün tarzı kendi damak tadıma uygun olmasa da çayı sınırsız ve işletme sahipleri boş bardağı görmemek için çabalayan tipler asla değiller. Ege yöresel tatları peynir ve zeytin çeşitleri üzerine kurulu tatlı olarak bal reçel  ikilisinin kullanıldığı bir işletme. Her şey organik havası ve tadı veriyor. Sade ama yeterli, şatafattan ve anlamsız sunumlardan uzak durdukları için kendilerini tebrik ediyorum. Masada anlamsız ve yapay aç bitir salam dilimleri gibi sofra dolu gözüksün diye konulan yersiz gıdalar yok. Sevdiklerinizle otantik ve sakin sessiz hoş sohbet kahvaltı edebileceğiniz bir mekan"
ChIJzQ4NHp5P0xQR00-9PalW0j4,Zeytuni Ege Yöresel Ürünleri,S. T.,5,bir ay önce,Ailece kahvaltı için gittik bence gayet iyi bir işletme ve ekip güleryüzlü hizmet gayet kaliteli ve ürünler lezzetli.
ChIJzQ4NHp5P0xQR00-9PalW0j4,Zeytuni Ege Yöresel Ürünleri,T. M.,5,5 ay önce,"Binbir çeşit kahvaltılık ortaya bir sıcak tavalama. Tavalama için seçenek sunuyorlar istediğinizi seçebilirsiniz. Kavurmalı yumurta sucuklu yumurta menemen gibi seçenekler vardı. Biz menemen aldık. Kahvaltılıkların yanında bişi ve börek de vardı. Ben menemen dışında her şeyi çok beğendim. Kahvaltılıklara bayıldım zaten. Kasa kısmında kahvaltılık ürünlerin satışı da vardı. Marmelat, zeytin ve zeytinyağı aldım. Fiyatlar bence pahalı değil. İki kişilik kahvaltı 1100tl. Çay sınırsız. Çayınız bittikçe yenileniyor hatta soğuduysa yine yenileniyor. Personeller ilgili ve tatlı.
Ekstra aldığım şeylerden de birer kilo aldım o da 1.300 gibi bir şey tutmuştu sanırım yanlış hatırlamıyorsam."
ChIJzQ4NHp5P0xQR00-9PalW0j4,Zeytuni Ege Yöresel Ürünleri,Ö. B.,4,10 ay önce,"Mekana girdiğimiz anda servis yapılmaya başlandı bizi biraz şaşırttı, sipariş verip vermiyeceğimizi bilemediğimiz için şaşırdığımızdan kendi aramızda güldük bu duruma. Kahvaltıda sunulan ürünlerin yanında pişi ve sigara böreği tarzında börek servis edildi. Ayrıca menemen, sucuk ya da sahanda yumurta seçeneklerinden birini tercih edebiliyorsunuz. Lezzet olarak ürünler doğallığını hissettiriyor, genel anlamda fena değildi. Ancak fiyat kısmı biraz yüksek geldi iki kişi toplamda 1060 TL ödedik"
ChIJHxVC0NFO0xQRC4m_Mg2qcd4,Ayme Karadeniz Kahvaltı & Pide,C. A. 0.,5,6 ay önce,"Üstte gözükmesi için 5 yıldız veriyorum. Daha önce hiç kahvaltı yapmasam bile bu yediğime KAHVALTI DEMEZDİM. Kişi başı 1000tl verip bu kadar ÖZENSİZ ve AZ porsiyonlu bir serpme kahvaltıyı türkiyenin hiçbir yerinde BULAMAZSINIZ.  2 kişilik kahvaltıda eser miktarda portakal suyu 4 küçük parça peynir, parçaları birleştirince 1 adete yakın ceviz, kaç gün önce yapıldığı belli olmayan BAYATLIĞINDAN dişlerinizi kıracak mısır ekmekleri ve simitler, 3-5 adet kendinden geçmiş patates ve sigara böreği, 7-8 adet üzüm tanesi... Ortalamanın altında ana sıcaklar. İçerisi çok kalabalık, ÇOCUKLU ve GÜRÜLTÜLÜ. Yanımızdaki 4 kişilik masaya da neredeyse aynı porsiyonda geldi. Ankaranın göbeğindeki bu yerin neden bu kadar KALABALIK olduğunu anlayamadık. Çok fazla yorum yapan biri değilim ama bu KALİTESİZLİĞE sessiz kalamadım. Eşsiz bir deneyimdi (!) tavsiye etmiyorum."
ChIJHxVC0NFO0xQRC4m_Mg2qcd4,Ayme Karadeniz Kahvaltı & Pide,A. K.,1,bir ay önce,"KAHVALTI REZİLLİĞİ !!!
2 kişi 2000₺ ödediğimiz ve parasını hak etmeyen bir kahvaltı. Yöresel havası verilmeye çalışılmış ancak kahvaltılık ürünler çok düşük kalitede. Çeşitleri ve miktarı çok az. Kesinlikle lezzet aramayın hiç bir şeyin tadı yok. Sıcakların da miktarını görüyorsunuz bize yetmedi. Kişi başı 3 patates kızartması düşüyor.  Ekmekle doymaya çalıştık. Karadeniz mutfağı diye Tereyağı kaymak bal özel olur diye düşünmüştük, çok yanılmışız aşırı kalitesizdi. Hamur işi olarak bayat poğaça ve simit. Portakal suyu orijinal değil. Paranızla rezil olmayın bizim gibi daha da önemlisi kıymetli zamanınızı burda kahvaltı yapmakla harcamayın."
ChIJHxVC0NFO0xQRC4m_Mg2qcd4,Ayme Karadeniz Kahvaltı & Pide,B. B.,3,6 ay önce,"Ilk yerinden beri bildigim bir mekan. Cukurambar subesi acildigi donemde de gittigimiz ve her gidişte memnun ayrildigimiz bir yerdi.
Cok uzun zaman sonra yine gittik ancak nedense ayni keyfi alamadik yemeklerinden.
Oglen vakti icerisi cok doluydu ama masalarin cogu kahvalti tercih etmisti.
Eski lezzetini bulamadigimdan urun fiyat performansindan soz edemeyecegim."
ChIJHxVC0NFO0xQRC4m_Mg2qcd4,Ayme Karadeniz Kahvaltı & Pide,F. D.,1,2 ay önce,4 kişi 4 bin tl asla etmez. gelen peynirlerin tadı yok patates eski sünger gibi olmuş. sadece muhlama yenilebilirdi birer tane sigara böreği koymuşsunuz dalga geçer gibi. menemen buz gibiydi. ben her zaman olumlu ve sezarın hakkını teslim eden biriyim. başarısızsınız. bir daha asla gelmeyeceğiz herkese de söyleyeceğim.
ChIJHxVC0NFO0xQRC4m_Mg2qcd4,Ayme Karadeniz Kahvaltı & Pide,M. T.,1,2 ay önce,"Her geldiğimizde biraz daha hayal kırıklığı oldu. Ama bu maalese hayal kırıklığında zirveydi. Bir kavurma nasıl bu kadar kötü yapılabilir , Trabzon yağlısı yemesem bu mu derdim o derecede kötüydü. Hele bir bayat simit vr poğaça tabağı var ki umarım kimse elini sürmediği için masa masa gezmez. Fiyatları da kişi başı 1000 tl yapmışlar ama lezzet her seferinde daha da kötü son gelişim olacak"
